Time [s],Channel 1,Channel 2
348.608871520,1,1
349.108868960,0,1
349.109048000,0,0
349.609033760,1,0
349.609233120,1,1
350.109216000,0,1
350.109383520,0,0
350.609376640,1,0
350.609586560,1,1
351.109579840,0,1
351.109775840,0,0
351.609769920,1,0
351.609970240,1,1
352.109962560,0,1
352.110139520,0,0
352.610122720,1,0
352.610315520,1,1
353.110312480,0,1
353.110480960,0,0
353.610473440,1,0
353.610668960,1,1
354.110675840,0,1
354.110859360,0,0
354.610854720,1,0
354.611059040,1,1
355.111040320,0,1
355.111202720,0,0
355.611189120,1,0
355.611394880,1,1
356.111402080,0,1
356.111596960,0,0
356.611597760,1,0
356.611800160,1,1
357.111799040,0,1
357.112007360,0,0
357.612002080,1,0
357.612197760,1,1
358.112191200,0,1
358.112366240,0,0
358.612356480,1,0
358.612556800,1,1
359.112561920,0,1
359.112745600,0,0
359.612733120,1,0
359.612931680,1,1
360.112922080,0,1
360.113089920,0,0
360.613078240,1,0
360.613284640,1,1
361.113282080,0,1
361.113480320,0,0
361.613474080,1,0
361.613666560,1,1
362.113668160,0,1
362.113844000,0,0
362.613836000,1,0
362.614030720,1,1
363.114029120,0,1
363.114194720,0,0
363.614188480,1,0
363.614382080,1,1
364.114381440,0,1
364.114563680,0,0
364.614552320,1,0
364.614761280,1,1
365.114743040,0,1
365.114908320,0,0
365.614895360,1,0
365.615096800,1,1
366.115102240,0,1
366.115295840,0,0
366.615290080,1,0
366.615494400,1,1
367.115493920,0,1
367.115662880,0,0
367.615648160,1,0
367.615835360,1,1
368.115828480,0,1
368.115992480,0,0
368.615985760,1,0
368.616188960,1,1
369.116176960,0,1
369.116363520,0,0
369.616351840,1,0
369.616577120,1,1
370.116569760,0,1
370.116742880,0,0
370.616728160,1,0
370.616933600,1,1
371.116957440,0,1
371.117152800,0,0
371.617149280,1,0
371.617351360,1,1
372.117345600,0,1
372.117535840,0,0
372.617526400,1,0
372.617726080,1,1
373.117716480,0,1
373.117879040,0,0
373.617873760,1,0
373.618075680,1,1
374.118069440,0,1
374.118264960,0,0
374.618257920,1,0
374.618466720,1,1
375.118453120,0,1
375.118627200,0,0
375.618613920,1,0
375.618820640,1,1
376.118816960,0,1
376.119021760,0,0
376.619014080,1,0
376.619217120,1,1
377.119219360,0,1
377.119418080,0,0
377.619408800,1,0
377.619606880,1,1
378.119610400,0,1
378.119800160,0,0
378.619797920,1,0
378.620001280,1,1
379.120000320,0,1
379.120200640,0,0
379.620192320,1,0
379.620401120,1,1
380.120411680,0,1
380.120618880,0,0
380.620616480,1,0
380.620828160,1,1
381.120846560,0,1
381.121044960,0,0
381.621035200,1,0
381.621233280,1,1
382.121223840,0,1
382.121389120,0,0
382.621388160,1,0
382.621582240,1,1
383.121572000,0,1
383.121738880,0,0
383.621735520,1,0
383.621945280,1,1
384.121936160,0,1
384.122118400,0,0
384.622116480,1,0
384.622324960,1,1
385.122305440,0,1
385.122468960,0,0
385.622459840,1,0
385.622666240,1,1
386.122681440,0,1
386.122875840,0,0
386.622886720,1,0
386.623091680,1,1
387.123080800,0,1
387.123253120,0,0
387.623238880,1,0
387.623429600,1,1
388.123420800,0,1
388.123611200,0,0
388.623604480,1,0
388.623812160,1,1
389.123803200,0,1
389.123981280,0,0
389.623975520,1,0
389.624181280,1,1
390.124165280,0,1
390.124344320,0,0
390.624345440,1,0
390.624551040,1,1
391.124571520,0,1
391.124773920,0,0
391.624763040,1,0
391.624962880,1,1
392.124954400,0,1
392.125141120,0,0
392.625140160,1,0
392.625331840,1,1
393.125336160,0,1
393.125520480,0,0
393.625512480,1,0
393.625712640,1,1
394.125702240,0,1
394.125879200,0,0
394.625875520,1,0
394.626082240,1,1
395.126075360,0,1
395.126244160,0,0
395.626231520,1,0
395.626438400,1,1
396.126463360,0,1
396.126655200,0,0
396.626661600,1,0
396.626860480,1,1
397.126852160,0,1
397.127020800,0,0
397.627010400,1,0
397.627200000,1,1
398.127201760,0,1
398.127384640,0,0
398.627376160,1,0
398.627574400,1,1
399.127577280,0,1
399.127760640,0,0
399.627755520,1,0
399.627953760,1,1
400.127944480,0,1
400.128118560,0,0
400.628113600,1,0
400.628345440,1,1
401.128367840,0,1
401.128561760,0,0
401.628556160,1,0
401.628749440,1,1
402.128747200,0,1
402.128916000,0,0
402.628901280,1,0
402.629098720,1,1
403.129103680,0,1
403.129282400,0,0
403.629277760,1,0
403.629477280,1,1
404.129471040,0,1
404.129650880,0,0
404.629651360,1,0
404.629850880,1,1
405.129841920,0,1
405.130004640,0,0
405.630011360,1,0
405.630216960,1,1
406.130213760,0,1
406.130413760,0,0
406.630410560,1,0
406.630611200,1,1
407.130611040,0,1
407.130776640,0,0
407.630774400,1,0
407.630966560,1,1
408.130968640,0,1
408.131153920,0,0
408.631169760,1,0
408.631370560,1,1
409.131365280,0,1
409.131552320,0,0
409.631536640,1,0
409.631738240,1,1
410.131738080,0,1
410.131912000,0,0
410.631898400,1,0
410.632127200,1,1
411.132116800,0,1
411.132356960,0,0
411.632370880,1,0
411.632572480,1,1
412.132562240,0,1
412.132730560,0,0
412.632724480,1,0
412.632918880,1,1
413.132925440,0,1
413.133108320,0,0
413.633101120,1,0
413.633298080,1,1
414.133291520,0,1
414.133472160,0,0
414.633460960,1,0
414.633665760,1,1
415.133648000,0,1
415.133809920,0,0
415.633804000,1,0
415.634014240,1,1
416.134007040,0,1
416.134201760,0,0
416.634221120,1,0
416.634421760,1,1
417.134416960,0,1
417.134578880,0,0
417.634573760,1,0
417.634759840,1,1
418.134769760,0,1
418.134953440,0,0
418.634956960,1,0
418.635157920,1,1
419.135152800,0,1
419.135341120,0,0
419.635334080,1,0
419.635537440,1,1
420.135520800,0,1
420.135687680,0,0
420.635684800,1,0
420.635893440,1,1
421.135890400,0,1
421.136088640,0,0
421.636093760,1,0
421.636289760,1,1
422.136285120,0,1
422.136446880,0,0
422.636444320,1,0
422.636637760,1,1
423.136646080,0,1
423.136825120,0,0
423.636841920,1,0
423.637044160,1,1
424.137031680,0,1
424.137206720,0,0
424.637197600,1,0
424.637407840,1,1
425.137385760,0,1
425.137545920,0,0
425.637540160,1,0
425.637750240,1,1
426.137751520,0,1
426.137944480,0,0
426.637950720,1,0
426.638149760,1,1
427.138138080,0,1
427.138303200,0,0
427.638292640,1,0
427.638488320,1,1
428.138484160,0,1
428.138689120,0,0
428.638678720,1,0
428.638876960,1,1
429.138873440,0,1
429.139057920,0,0
429.639049280,1,0
429.639240480,1,1
430.139228000,0,1
430.139396800,0,0
430.639392000,1,0
430.639623520,1,1
431.139591680,0,1
431.139796480,0,0
431.639779200,1,0
431.639980320,1,1
432.139995520,0,1
432.140178080,0,0
432.640191360,1,0
432.640389600,1,1
433.140394240,0,1
433.140582400,0,0
433.640589600,1,0
433.640779200,1,1
434.140776640,0,1
434.140968000,0,0
434.640980800,1,0
434.641186400,1,1
435.141167840,0,1
435.141337120,0,0
435.641335040,1,0
435.641534880,1,1
436.141534560,0,1
436.141735200,0,0
436.641751040,1,0
436.641956160,1,1
437.141944480,0,1
437.142117280,0,0
437.642101600,1,0
437.642304160,1,1
438.142292320,0,1
438.142482560,0,0
438.642504640,1,0
438.642719360,1,1
439.142697760,0,1
439.142880160,0,0
439.642878080,1,0
439.643073440,1,1
440.143060160,0,1
440.143244640,0,0
440.643236960,1,0
440.643443360,1,1
441.143439680,0,1
441.143646080,0,0
441.643661120,1,0
441.643862240,1,1
442.143849600,0,1
442.144070720,0,0
442.644089280,1,0
442.644291360,1,1
443.144285120,0,1
443.144472000,0,0
443.644467360,1,0
443.644663360,1,1
444.144653120,0,1
444.144838560,0,0
444.644827680,1,0
444.645037920,1,1
445.145016320,0,1
445.145173600,0,0
445.645160160,1,0
445.645365440,1,1
446.145360000,0,1
446.145548640,0,0
446.645556320,1,0
446.645753760,1,1
447.145747520,0,1
447.145919840,0,0
447.645919840,1,0
447.646106880,1,1
448.146116640,0,1
448.146319840,0,0
448.646316640,1,0
448.646515040,1,1
449.146519520,0,1
449.146693440,0,0
449.646688960,1,0
449.646886880,1,1
450.146870080,0,1
450.147036160,0,0
450.647031200,1,0
450.647257760,1,1
451.147228800,0,1
451.147421120,0,0
451.647424320,1,0
451.647626880,1,1
452.147625760,0,1
452.147812480,0,0
452.647853760,1,0
452.648049280,1,1
453.148056000,0,1
453.148236480,0,0
453.648235520,1,0
453.648429920,1,1
454.148420800,0,1
454.148602560,0,0
454.648603680,1,0
454.648810400,1,1
455.148790560,0,1
455.148948800,0,0
455.648946400,1,0
455.649150080,1,1
456.149178880,0,1
456.149374400,0,0
456.649370720,1,0
456.649567200,1,1
457.149567200,0,1
457.149731680,0,0
457.649718560,1,0
457.649904480,1,1
458.149914560,0,1
458.150092320,0,0
458.650114720,1,0
458.650314400,1,1
459.150308160,0,1
459.150484000,0,0
459.650484000,1,0
459.650688000,1,1
460.150672960,0,1
460.150837120,0,0
460.650829120,1,0
460.651034560,1,1
461.151046240,0,1
461.151239040,0,0
461.651255840,1,0
461.651450880,1,1
462.151444480,0,1
462.151602080,0,0
462.651605120,1,0
462.651799680,1,1
463.151828160,0,1
463.152006240,0,0
463.652028160,1,0
463.652226560,1,1
464.152217920,0,1
464.152392320,0,0
464.652393600,1,0
464.652599360,1,1
465.152588960,0,1
465.152747040,0,0
465.652739680,1,0
465.652940960,1,1
466.152938880,0,1
466.153128320,0,0
466.653129120,1,0
466.653332000,1,1
467.153320160,0,1
467.153499840,0,0
467.653500960,1,0
467.653693920,1,1
468.153700480,0,1
468.153888480,0,0
468.653904960,1,0
468.654104800,1,1
469.154114880,0,1
469.154289760,0,0
469.654295040,1,0
469.654492000,1,1
470.154485760,0,1
470.154650400,0,0
470.654644160,1,0
470.654874560,1,1
471.154864800,0,1
471.155059040,0,0
471.655053760,1,0
471.655258560,1,1
472.155249600,0,1
472.155414240,0,0
472.655411040,1,0
472.655602720,1,1
473.155617920,0,1
473.155828160,0,0
473.655852320,1,0
473.656046880,1,1
474.156043520,0,1
474.156218880,0,0
474.656216000,1,0
474.656426560,1,1
475.156413440,0,1
475.156573280,0,0
475.656563520,1,0
475.656782880,1,1
476.156776960,0,1
476.156969600,0,0
476.656975840,1,0
476.657174880,1,1
477.157166880,0,1
477.157336640,0,0
477.657319840,1,0
477.657512320,1,1
478.157523200,0,1
478.157707200,0,0
478.657710240,1,0
478.657907840,1,1
479.157907520,0,1
479.158089920,0,0
479.658086880,1,0
479.658292320,1,1
480.158283360,0,1
480.158453760,0,0
480.658448800,1,0
480.658651200,1,1
481.158677120,0,1
481.158876000,0,0
481.658880480,1,0
481.659073120,1,1
482.159076000,0,1
482.159238400,0,0
482.659250560,1,0
482.659441600,1,1
483.159468480,0,1
483.159648960,0,0
483.659669280,1,0
483.659870240,1,1
484.159872480,0,1
484.160051200,0,0
484.660065120,1,0
484.660275520,1,1
485.160265600,0,1
485.160428800,0,0
485.660424320,1,0
485.660626400,1,1
486.160640640,0,1
486.160832640,0,0
486.660836640,1,0
486.661035680,1,1
487.161036800,0,1
487.161202880,0,0
487.661213440,1,0
487.661403520,1,1
488.161431520,0,1
488.161616800,0,0
488.661614080,1,0
488.661835840,1,1
489.161815520,0,1
489.161995840,0,0
489.662005920,1,0
489.662210880,1,1
490.162188960,0,1
490.162352800,0,0
490.662350080,1,0
490.662574720,1,1
491.162571040,0,1
491.162763040,0,0
491.662787360,1,0
491.662992800,1,1
492.162994240,0,1
492.163163200,0,0
492.663174240,1,0
492.663369760,1,1
493.163392640,0,1
493.163570240,0,0
493.663584000,1,0
493.663781600,1,1
494.163775200,0,1
494.163955840,0,0
494.663951520,1,0
494.664163520,1,1
495.164143520,0,1
495.164334400,0,0
495.664331360,1,0
495.664539040,1,1
496.164539680,0,1
496.164725600,0,0
496.664734560,1,0
496.664934880,1,1
497.164935840,0,1
497.165141280,0,0
497.665136480,1,0
497.665332640,1,1
498.165340160,0,1
498.165529280,0,0
498.665549760,1,0
498.665756320,1,1
499.165758400,0,1
499.165954560,0,0
499.665946240,1,0
499.666145760,1,1
500.166152000,0,1
500.166345440,0,0
500.666343200,1,0
500.666553120,1,1
501.166571520,0,1
501.166754560,0,0
501.666763200,1,0
501.666965600,1,1
502.166969600,0,1
502.167134880,0,0
502.667136640,1,0
502.667339840,1,1
503.167349760,0,1
503.167558080,0,0
503.667590720,1,0
503.667787520,1,1
504.167786560,0,1
504.167964320,0,0
504.667978560,1,0
504.668189120,1,1
505.168172160,0,1
505.168329440,0,0
505.668332160,1,0
505.668531040,1,1
506.168560800,0,1
506.168750880,0,0
506.668756640,1,0
506.668960320,1,1
507.168964000,0,1
507.169137600,0,0
507.669123200,1,0
507.669317120,1,1
508.169322560,0,1
508.169496800,0,0
508.669511840,1,0
508.669739200,1,1
509.169709440,0,1
509.169875680,0,0
509.669880640,1,0
509.670087200,1,1
510.170076640,0,1
510.170227360,0,0
510.670235360,1,0
510.670462720,1,1
511.170455360,0,1
511.170645600,0,0
511.670650080,1,0
511.670850560,1,1
512.170847680,0,1
512.171031680,0,0
512.671031200,1,0
512.671228000,1,1
513.171242240,0,1
513.171415680,0,0
513.671426080,1,0
513.671627360,1,1
514.171627200,0,1
514.171790080,0,0
514.671794080,1,0
514.672008160,1,1
515.171985920,0,1
515.172143520,0,0
515.672151840,1,0
515.672357440,1,1
516.172390240,0,1
516.172577920,0,0
516.672581920,1,0
516.672785920,1,1
517.172779360,0,1
517.172936000,0,0
517.672937600,1,0
517.673127040,1,1
518.173138560,0,1
518.173304960,0,0
518.673326720,1,0
518.673529920,1,1
519.173522240,0,1
519.173693760,0,0
519.673719840,1,0
519.673924640,1,1
520.173908320,0,1
520.174054720,0,0
520.674065120,1,0
520.674270240,1,1
521.174267360,0,1
521.174455680,0,0
521.674469600,1,0
521.674670880,1,1
522.174659360,0,1
522.174812000,0,0
522.674835680,1,0
522.675028000,1,1
523.175035200,0,1
523.175212320,0,0
523.675235520,1,0
523.675479520,1,1
524.175485440,0,1
524.175655680,0,0
524.675658240,1,0
524.675865440,1,1
525.175849600,0,1
525.176009280,0,0
525.676016800,1,0
525.676217760,1,1
526.175432000,1,1
