Time [s],Channel 1,Channel 2
352.410335520,0,1
352.410563040,0,0
352.910634880,1,0
352.910854240,1,1
353.410946400,0,1
353.411181280,0,0
353.911266400,1,0
353.911475200,1,1
354.411586560,0,1
354.411842560,0,0
354.911900640,1,0
354.912208960,1,1
355.412198560,0,1
355.412641120,0,0
355.912509600,1,0
355.912816000,1,1
356.412824640,0,1
356.413129120,0,0
356.913141920,1,0
356.913385120,1,1
357.413439200,0,1
357.413760800,0,0
357.913749120,1,0
357.914039680,1,1
358.414071680,0,1
358.414399520,0,0
358.914428960,1,0
358.914721760,1,1
359.414791680,0,1
359.415121600,0,0
359.915148960,1,0
359.915432800,1,1
360.415489920,0,1
360.415809600,0,0
360.915788160,1,0
360.916098400,1,1
361.416094400,0,1
361.416400000,0,0
361.916419200,1,0
361.916707360,1,1
362.416730720,0,1
362.417034560,0,0
362.917040320,1,0
362.917331840,1,1
363.417332800,0,1
363.417642720,0,0
363.917643680,1,0
363.917919840,1,1
364.417996320,0,1
364.418402880,0,0
364.918299840,1,0
364.918503360,1,1
365.418593920,0,1
365.418816000,0,0
365.918894720,1,0
365.919115520,1,1
366.419196640,0,1
366.419421280,0,0
366.919505440,1,0
366.919719520,1,1
367.419804320,0,1
367.420013920,0,0
367.920031200,1,0
367.920203520,1,1
368.420210400,0,1
368.420400480,0,0
368.920387200,1,0
368.920542720,1,1
369.420556000,0,1
369.420837600,0,0
369.920727360,1,0
369.920968000,1,1
370.420904800,0,1
370.422552000,0,0
370.921092480,1,0
370.921336480,1,1
371.421268960,0,1
371.421528800,0,0
371.921459360,1,0
371.921694400,1,1
372.421640160,0,1
372.421887200,0,0
372.921918080,1,0
372.922222080,1,1
373.422219200,0,1
373.422538080,0,0
373.922577920,1,0
373.922886080,1,1
374.422935840,0,1
374.423319360,0,0
374.923320800,1,0
374.923608960,1,1
375.423697920,0,1
375.424058880,0,0
375.923993600,1,0
375.924302880,1,1
376.424313760,0,1
376.424638720,0,0
376.924681120,1,0
376.924977440,1,1
377.425028640,0,1
377.425259040,0,0
377.925240480,1,0
377.925491040,1,1
378.425428960,0,1
378.425703040,0,0
378.925617600,1,0
378.925856640,1,1
379.425788800,0,1
379.426026400,0,0
379.925960960,1,0
379.926193280,1,1
380.426130400,0,1
380.426401920,0,0
380.926301760,1,0
380.926549280,1,1
381.426470720,0,1
381.426729760,0,0
381.926650880,1,0
381.926906240,1,1
382.426826080,0,1
382.427088640,0,0
382.927057280,1,0
382.927355520,1,1
383.427441280,0,1
383.427759360,0,0
383.927827840,1,0
383.928102720,1,1
384.428154400,0,1
384.428520960,0,0
384.928463200,1,0
384.928666880,1,1
385.428740640,0,1
385.428965600,0,0
385.929038080,1,0
385.929253280,1,1
386.429335200,0,1
386.429560160,0,0
386.929646240,1,0
386.929904960,1,1
387.430058400,0,1
387.430308960,0,0
387.930421920,1,0
387.930612640,1,1
388.430771680,0,1
388.431007360,0,0
388.931132160,1,0
388.931340800,1,1
389.431463680,0,1
389.431717760,0,0
389.931812160,1,0
389.932090720,1,1
390.432160960,0,1
390.432507200,0,0
390.932663360,1,0
390.932973120,1,1
391.432961920,0,1
391.433261760,0,0
391.933455200,1,0
391.933754400,1,1
392.433807520,0,1
392.434121440,0,0
392.934310240,1,0
392.934571040,1,1
393.434777600,0,1
393.435120160,0,0
393.935118560,1,0
393.935406080,1,1
394.435449120,0,1
394.435763520,0,0
394.935938080,1,0
394.936223040,1,1
395.436422240,0,1
395.436727680,0,0
395.936891520,1,0
395.937193280,1,1
396.437203360,0,1
396.437517760,0,0
396.937525280,1,0
396.937838400,1,1
397.437877600,0,1
397.438205920,0,0
397.938203520,1,0
397.938413600,1,1
398.438671200,0,1
398.439001600,0,0
398.939033920,1,0
398.939323040,1,1
399.439538400,0,1
399.440054400,0,0
399.940055360,1,0
399.940263360,1,1
400.440360640,0,1
400.440587680,0,0
400.940852320,1,0
400.941088160,1,1
401.441159680,0,1
401.441381600,0,0
401.941704320,1,0
401.941928640,1,1
402.442236800,0,1
402.442478880,0,0
402.942512000,1,0
402.942684480,1,1
403.442690400,0,1
403.442881760,0,0
403.942888800,1,0
403.943049280,1,1
404.443084960,0,1
404.443325440,0,0
404.943279200,1,0
404.943504640,1,1
405.443470400,0,1
405.443740640,0,0
405.943656320,1,0
405.943930880,1,1
406.443832960,0,1
406.444082560,0,0
406.944007040,1,0
406.944254400,1,1
407.444198240,0,1
407.444464160,0,0
407.944489600,1,0
407.944798400,1,1
408.444802560,0,1
408.445128320,0,0
408.945322400,1,0
408.945619200,1,1
409.445848480,0,1
409.446151680,0,0
409.946160000,1,0
409.946444640,1,1
410.446516160,0,1
410.446885920,0,0
410.946861280,1,0
410.947156800,1,1
411.447174080,0,1
411.447480160,0,0
411.947463840,1,0
411.947757440,1,1
412.447751360,0,1
412.448064960,0,0
412.947993440,1,0
412.948239680,1,1
413.448172320,0,1
413.448433760,0,0
413.948345120,1,0
413.948577760,1,1
414.448520000,0,1
414.448722880,0,0
414.948691040,1,0
414.948843200,1,1
415.448861760,0,1
415.449077600,0,0
415.949026560,1,0
415.949200160,1,1
416.449196160,0,1
416.449361600,0,0
416.949368000,1,0
416.949535680,1,1
417.449561120,0,1
417.449733760,0,0
417.949798080,1,0
417.950016960,1,1
418.450101920,0,1
418.450308000,0,0
418.950403040,1,0
418.950614400,1,1
419.450680000,0,1
419.451017280,0,0
419.950940800,1,0
419.951209920,1,1
420.451220960,0,1
420.451508800,0,0
420.951487040,1,0
420.951798080,1,1
421.451784000,0,1
421.452088160,0,0
421.952090080,1,0
421.952371200,1,1
422.452400000,0,1
422.452713440,0,0
422.952686080,1,0
422.952973920,1,1
423.452975200,0,1
423.453197280,0,0
423.953240640,1,0
423.953523840,1,1
424.453528160,0,1
424.453807040,0,0
424.953815200,1,0
424.954092000,1,1
425.454097920,0,1
425.454445920,0,0
425.954388000,1,0
425.954697600,1,1
426.454699680,0,1
426.455000960,0,0
426.955187040,1,0
426.955475360,1,1
427.455501760,0,1
427.455805920,0,0
427.956009760,1,0
427.956302080,1,1
428.456514720,0,1
428.456839680,0,0
428.956835360,1,0
428.957089120,1,1
429.457390720,0,1
429.457672640,0,0
429.957910880,1,0
429.958230080,1,1
430.458202080,0,1
430.458569440,0,0
430.958531840,1,0
430.958838560,1,1
431.459026080,0,1
431.459329120,0,0
431.959337600,1,0
431.959626400,1,1
432.459642880,0,1
432.459959520,0,0
432.960142560,1,0
432.960447520,1,1
433.460630560,0,1
433.460969280,0,0
433.960966080,1,0
433.961231200,1,1
434.461436000,0,1
434.461750080,0,0
434.961814720,1,0
434.962129760,1,1
435.462116480,0,1
435.462484960,0,0
435.962414240,1,0
435.962738880,1,1
436.462726560,0,1
436.463029760,0,0
436.963044000,1,0
436.963332960,1,1
437.463346400,0,1
437.463657280,0,0
437.963594560,1,0
437.963842720,1,1
438.463780000,0,1
438.464043200,0,0
438.963962080,1,0
438.964159520,1,1
439.464120640,0,1
439.464344640,0,0
439.964298560,1,0
439.964539680,1,1
440.464470240,0,1
440.464727360,0,0
440.964650560,1,0
440.964926240,1,1
441.464921120,0,1
441.465182560,0,0
441.965193600,1,0
441.965459680,1,1
442.465451200,0,1
442.465719040,0,0
442.965863840,1,0
442.966141760,1,1
443.466154240,0,1
443.466478400,0,0
443.966660160,1,0
443.966893280,1,1
444.466940480,0,1
444.467250400,0,0
444.967440800,1,0
444.967737280,1,1
445.467948000,0,1
445.468301600,0,0
445.968250080,1,0
445.968567360,1,1
446.468744160,0,1
446.469059040,0,0
446.969066240,1,0
446.969354080,1,1
447.469413600,0,1
447.469728320,0,0
447.969756640,1,0
447.970004800,1,1
448.470019360,0,1
448.470306080,0,0
448.970296800,1,0
448.970533280,1,1
449.470485120,0,1
449.470697600,0,0
449.970744960,1,0
449.970982400,1,1
450.470936320,0,1
450.471238240,0,0
450.971192320,1,0
450.971449600,1,1
451.471456960,0,1
451.471703200,0,0
451.971736960,1,0
451.971973600,1,1
452.471920480,0,1
452.472171520,0,0
452.972159360,1,0
452.972440320,1,1
453.472639840,0,1
453.472967040,0,0
453.973175840,1,0
453.973468640,1,1
454.473505600,0,1
454.473775040,0,0
454.973825280,1,0
454.974103840,1,1
455.474132640,0,1
455.474455840,0,0
455.974430080,1,0
455.974732000,1,1
456.474759360,0,1
456.475058880,0,0
456.975133920,1,0
456.975423520,1,1
457.475494240,0,1
457.475807360,0,0
457.975816480,1,0
457.976040160,1,1
458.476321440,0,1
458.476564640,0,0
458.976681760,1,0
458.976890080,1,1
459.477209760,0,1
459.477456640,0,0
459.977707360,1,0
459.977918560,1,1
460.478032480,0,1
460.478273920,0,0
460.978524320,1,0
460.978757120,1,1
461.479029280,0,1
461.479258880,0,0
461.979345920,1,0
461.979560160,1,1
462.479914240,0,1
462.480162880,0,0
462.980242560,1,0
462.980551520,1,1
463.480572640,0,1
463.480897760,0,0
463.981104320,1,0
463.981393440,1,1
464.481632640,0,1
464.481912640,0,0
464.981941440,1,0
464.982214720,1,1
465.482430240,0,1
465.482812320,0,0
465.982926400,1,0
465.983210880,1,1
466.483233440,0,1
466.483549600,0,0
466.983566720,1,0
466.984040160,1,1
467.483917760,0,1
467.484249600,0,0
467.984312160,1,0
467.984596640,1,1
468.484617600,0,1
468.484941760,0,0
468.984952640,1,0
468.985254400,1,1
469.485308160,0,1
469.485582080,0,0
469.985621600,1,0
469.985904640,1,1
470.485929280,0,1
470.486265600,0,0
470.986238880,1,0
470.986515680,1,1
471.486538080,0,1
471.486830080,0,0
471.986823040,1,0
471.987099680,1,1
472.487165760,0,1
472.487493440,0,0
472.987682080,1,0
472.987976480,1,1
473.487936320,0,1
473.488276000,0,0
473.988209280,1,0
473.988372480,1,1
474.488477440,0,1
474.488678240,0,0
474.988751520,1,0
474.988885280,1,1
475.488921280,0,1
475.489122720,0,0
475.989117600,1,0
475.989277440,1,1
476.489299680,0,1
476.489463680,0,0
476.989480160,1,0
476.989636160,1,1
477.489673120,0,1
477.489853760,0,0
477.989860320,1,0
477.990018080,1,1
478.490099040,0,1
478.490341600,0,0
478.990608320,1,0
478.990895200,1,1
479.491111360,0,1
479.491392640,0,0
479.991428960,1,0
479.991660640,1,1
480.491910080,0,1
480.492264960,0,0
480.992262720,1,0
480.992540480,1,1
481.492776960,0,1
481.493117920,0,0
481.993363040,1,0
481.993643680,1,1
482.493751520,0,1
482.494059680,0,0
482.994087840,1,0
482.994321920,1,1
483.494268800,0,1
483.494520800,0,0
483.994542720,1,0
483.994770720,1,1
484.494802240,0,1
484.495005920,0,0
484.994997280,1,0
484.995098400,1,1
485.495215040,0,1
485.495406720,0,0
485.995403680,1,0
485.995561600,1,1
486.495678720,0,1
486.495850560,0,0
486.995955680,1,0
486.996112480,1,1
487.496243040,0,1
487.496424000,0,0
487.996722880,1,0
487.996937440,1,1
488.497062080,0,1
488.497415040,0,0
488.997571680,1,0
488.997778240,1,1
489.498044800,0,1
489.498382400,0,0
489.998337440,1,0
489.998623360,1,1
490.498804160,0,1
490.499132320,0,0
490.999262400,1,0
490.999556640,1,1
491.499547360,0,1
491.499854080,0,0
492.000014560,1,0
492.000299520,1,1
492.500600000,0,1
492.500946560,0,0
493.001023200,1,0
493.001316000,1,1
493.501339840,0,1
493.501657440,0,0
494.001664160,1,0
494.001937440,1,1
494.502165920,0,1
494.502467680,0,0
495.002680960,1,0
495.002962080,1,1
495.502985920,0,1
495.503281120,0,0
496.003474560,1,0
496.003778720,1,1
496.503787520,0,1
496.504081120,0,0
497.004286560,1,0
497.004578560,1,1
497.504877280,0,1
497.505196320,0,0
498.005198400,1,0
498.005482720,1,1
498.505697600,0,1
498.506014240,0,0
499.006264320,1,0
499.006555040,1,1
499.506767840,0,1
499.507012800,0,0
500.007272160,1,0
500.007479680,1,1
500.507578400,0,1
500.507813920,0,0
501.007896480,1,0
501.008102080,1,1
501.508401760,0,1
501.508633760,0,0
502.008819200,1,0
502.009028160,1,1
502.509171680,0,1
502.509413280,0,0
503.009499840,1,0
503.009711200,1,1
503.509805600,0,1
503.510031680,0,0
504.010117760,1,0
504.010323840,1,1
504.510422880,0,1
504.510742720,0,0
505.010737280,1,0
505.011014240,1,1
505.511039360,0,1
505.511311840,0,0
506.011322400,1,0
506.011612800,1,1
506.511629120,0,1
506.511925120,0,0
507.011946720,1,0
507.012228480,1,1
507.512279520,0,1
507.512600640,0,0
508.012542560,1,0
508.012775360,1,1
508.512750880,0,1
508.512986560,0,0
509.012936000,1,0
509.013163200,1,1
509.513114560,0,1
509.513338560,0,0
510.013294400,1,0
510.013527840,1,1
510.513472320,0,1
510.513638080,0,0
511.013623040,1,0
511.013869760,1,1
511.513801600,0,1
511.514060160,0,0
512.013995200,1,0
512.014245920,1,1
512.514903200,0,1
512.515200960,0,0
513.015226880,1,0
513.015509760,1,1
513.515519040,0,1
513.515855360,0,0
514.015841760,1,0
514.016137280,1,1
514.516143520,0,1
514.516403360,0,0
515.016444480,1,0
515.016727360,1,1
515.516744800,0,1
515.517067680,0,0
516.017038080,1,0
516.017302080,1,1
516.517319360,0,1
516.517614880,0,0
517.017626240,1,0
517.017909120,1,1
517.518018400,0,1
517.518364800,0,0
518.018411200,1,0
518.018664480,1,1
518.518669760,0,1
518.518929600,0,0
519.018953760,1,0
519.019190880,1,1
519.519215520,0,1
519.519425600,0,0
520.019485440,1,0
520.019716800,1,1
520.519685600,0,1
520.519942400,0,0
521.019958400,1,0
521.020177600,1,1
521.520227040,0,1
521.520479200,0,0
522.020516800,1,0
522.020765440,1,1
522.520846080,0,1
522.521134240,0,0
523.021378080,1,0
523.021667040,1,1
523.521758880,0,1
523.522059040,0,0
524.022273920,1,0
524.022561280,1,1
524.522817760,0,1
524.523136160,0,0
525.023153120,1,0
525.023444000,1,1
525.523478880,0,1
525.523773600,0,0
526.023980480,1,0
526.024251040,1,1
526.524398560,0,1
526.524681600,0,0
527.024923520,1,0
527.025228800,1,1
527.525240000,0,1
527.525556960,0,0
528.025771360,1,0
528.026064800,1,1
528.288312640,1,1
